,user-id,text,audioFileName,audioLength
501,2239,डॉलर में इसे बेच दिया गया,25692_2.wav,4.924
502,2239,साथ ही राष्ट्रीय राजधानी क्षेत्र में लाख वाहन हैं,25691_2.wav,6.587999999999999
505,2239,कॅरीबियाई क्षेत्र अन्ध महासागर में स्थित एक द्वीप समूह है,25688_2.wav,7.228
508,2239,", इनकी एक मसनवी है",25685_2.wav,3.9
510,2239,वे ही खोल कर देखें,25683_2.wav,4.0280000000000005
511,2239,"यह कपड़ा, सूटकेश आदि को काटकर बहुत हानि पहुँचाता है",25682_2.wav,7.484
512,2239,यह कार्य खाताबही में खाते खोलकर किया जाता है,25681_2.wav,6.332000000000002
513,2239,गुलिस्ताँ फारसी के प्रसिद्ध कवि शेख शादी की रचना है,25680_2.wav,7.228
514,2239,सोनी ने प्रसारण अधिकार दूसरी कंपनियों को भी बेचे,25679_2.wav,7.1
515,2239,शालिनी का परिवार आशीर्वाद के साथ उसे स्वीकार करता है,25678_2.wav,6.972
516,2239,इसके बाद तुगलक वंश का शासन आया,25677_2.wav,6.204
518,2239,सोस्सुस्वेलई के उत्तर में चट्टानी रेगिस्तान है,25669_2.wav,5.948
519,2239,यह गुरु गोरक्षनाथ के प्रमुख शिष्यों में से एक थे,25281_2.wav,6.716
520,2239,इसका अर्थ है भूमि में जल हो,25280_2.wav,5.18
521,2239,इसका प्रथम अंक नवम्बर में प्रकाशित हुआ था,25278_1.wav,6.204
523,2239,मुख्य लेख सिमुलेशन की भाषाएँ देखें,25272_2.wav,5.948
524,2239,याज्ञवलक्य जी पुरोहित और भगवान परशुराम उनके गुरू होंगे,25269_2.wav,8.508
525,2239,यह अमेरिका का पहला और सबसे पुराना निगम है,25266_1.wav,6.716
526,2239,इंदिरा भारतीय मूल की हैं,25257_2.wav,4.924
527,2239,यहाँ हीरा मिला करता था,25256_2.wav,4.284
529,2239,दूरदर्शन के मुख्य प्रभाग निम्नलिखित चित्र में दर्शाये गये हैं,25254_2.wav,7.484
694,1241,वर्तमान दूतावास में आरम्भ हुआ,27554_1.wav,4.924
701,1241,इनहोने मानव के पाचनतंत्र पर बहुत महत्वपूर्ण कार्य किया था,26870_2.wav,7.1
703,1241,जनता पार्टी को सीटें मिली,26866_2.wav,4.1560000000000015
704,1241,स्वतंत्रता के बाद की घटनाओं पर आधारित है,26864_2.wav,5.052
705,1241,वे पूरी आबादी का लगभग % बनाते हैं,26863_2.wav,5.948
706,1241,गौहरऔरसहित कई और फिल्मों में भी नजर आईं,26862_2.wav,6.204
707,1241,फिल्म रेखा हिन्दी की एक फिल्मी मासिक पत्रिका है,26860_2.wav,5.564
708,1241,इसी परिपेक्ष में धर्म एवं अधर्म को समझना आवश्यक है,26859_2.wav,7.356
709,1241,यह अमेरिकी प्रशांत बेड़े का मुख्यालय भी है,26858_2.wav,5.436
710,1241,अतः इस पद को लेकर विवाद होना स्वाभाविक था,26857_2.wav,5.82
711,1241,उनकानामक संकलन विशेष प्रसिद्ध है,26856_2.wav,4.796
712,1241,यह प्रशांत तट पर केंद्रीय होन्शू पर स्थित है,26855_2.wav,5.564
715,1241,यह उनके महामंत्रित्व की महान् सफलता थी,26845_2.wav,5.18
716,1241,औद्योगिक क्षेत्र में इसेकहते हैं,26849_2.wav,4.668
717,1241,साल में अभी और दिन बाकी हैं,26846_2.wav,4.1560000000000015
718,1241,इसमें शैली कृत्रिम हो जाती है,26844_2.wav,4.284
719,1241,साल से अब तक मैचों की सीरीज हुई हैं,26843_2.wav,5.564
720,1241,तारासिंह इसे सिक्ख राज्य की स्थापना का आधार मानते थे,26840_2.wav,5.948
721,1241,यह रोग पाचन क्रिया से संबंधित है,26837_2.wav,4.796
723,1241,इसी प्रकार ऋष्यशृर्घैं की पूरी कथा नकिनिका जातक में है,26825_2.wav,7.228
724,1241,चोरी का दोष लगने के भय से वहाँ से भागे,26820_2.wav,5.18
726,1241,सत्ता का केन्द्र छपारा ही था,26812_2.wav,4.412
727,1241,"अक्टूबर, शुक्रवार को मुंबई में उनका निधन हो गया",26809_2.wav,6.204
728,1241,बॉयल इस समय इस संस्था के सदस्य मात्र थे,26808_2.wav,5.692
729,1241,दूसरी मुख्य सहायक नदी नीली नील नदी है,26807_2.wav,5.692
730,1241,इन सात पहाड़ों पर निशान साहिब झूलते हैं,26802_2.wav,5.308
731,1241,उत्तर में मुसलमान बहुल क्षेत्र पाकिस्तान बनने वाले थे,26800_2.wav,5.948
732,1241,इन्हें फेमिना मिस इण्डिया का ख़िताब मिला है,26799_2.wav,5.308
734,1241,सम्पत राम अलवर जिले के एक जनप्रिय नेता थे,26795_2.wav,5.82
735,1241,इनका लक्ष्य आध्यात्मिक प्रगति एवं मानवता की सेवा रहा है,26792_2.wav,6.716
737,1241,करीब % जनसंख्या की आय वर्ष से कम है,25737_1.wav,6.0760000000000005
739,1241,. औत्तरीय पाठ और .,25156_1.wav,3.772
740,1241,यहाँ पर रहने वाले लोग पश्तो बोलने वाले पठान हैं,25155_1.wav,6.0760000000000005
741,1241,यहाँ से भारत को फल निर्यात होते हैं,25154_1.wav,4.924
743,1241,जिसमें पुरुषों % एवं महिला % हैं,25152_1.wav,5.948
745,1241,ऊपरी एवं निचली ओठ से घिरा रहता है,25149_1.wav,5.18
746,1241,धारावाहिक में एक आम आदमी भगवानदास की कहानी है,25146_1.wav,6.332000000000002
747,1241,वे किसी इस्लामी देश की पहली महिला प्रधानमंत्री थीं,24971_2.wav,6.204
748,1241,चंदल मठ यहां का अन्य लोकप्रिय और प्राचीन मंदिर है,24970_2.wav,6.204
749,1241,वह दलित साहित्य से जुड़े हैं,24969_2.wav,4.54
750,1241,ई. में उसने हिन्दू मंदिरों को तोड़ने का आदेश दिया,24968_2.wav,5.692
751,1241,लहौर और जालंधर उनके मुख्य कार्यस्थल रहे,24967_2.wav,5.692
752,1241,तेरियाकी सॉस भी बहुत लोकप्रिय है,24966_2.wav,5.948
753,1241,इससे पहले जातक का ग्यारहवां संस्कार केशान्त किया जाता है,24965_2.wav,7.484
754,1241,दक्षिण पूर्व एशिया में उत्पन्न संतरे,24964_2.wav,5.18
755,1241,ये दोनों गौरी के दास थे,24963_2.wav,4.54
756,1241,ये छतरियां एक वर्गाकार मुंडेर के भीतर बनीं थीं,24962_2.wav,6.587999999999999
757,1241,"पुरस्कार में रुपए, प्रशस्ति पत्र और प्रतिमा किया जाता है",23371_2.wav,6.587999999999999
758,1241,मौके दो समानांतर लकीरें द्वारा संरक्षित किया गया है,23370_2.wav,7.484
759,1241,नगर में लगभग मस्जिदें हैं,23369_2.wav,4.412
760,1241,प्रतिदिन लगभग सवा लाख वाहन इस पुल पर से गुजरेंगे,23368_2.wav,6.204
762,1241,बिरहा गायन के आज दो प्रकार सुनने को मिलते हैं,23366_2.wav,6.332000000000002
765,1241,सोडियम फ्लोराइड एक अकार्बनिक यौगिक है,23100_2.wav,5.436
766,1241,मुहम्मद कासिम उसका सेनापति था,22895_2.wav,4.796
767,1241,"हालांकि मैच हुआ, जिसमें सीना ने अपना खिताब बरकरार रखा",22894_2.wav,6.716
768,1241,ऋणी या डेबिट पक्ष और धनी या क्रेडिट पक्ष,22893_2.wav,5.18
770,1241,इसका मुख्यालय मीरजापुर शहर है,22748_2.wav,4.668
771,1241,यह किसी के द्वारा पढ़ने के लिए उपयुक्त हो,22746_2.wav,5.692
772,1241,लेकिन मानी धर्म फिर भी चलता रहा,22745_2.wav,4.668
773,1241,पास ही तिरेपन बाजार है,22744_2.wav,5.052
2178,2447,श्री कृष्ण नारायण के और अर्जुन नर के अवतार हैं,27149_2.wav,5.82
2183,2447,ज़िले का जनसंख्या घनत्व प्रत्येक वर्ग किलोमीटर में निवासी है,27144_2.wav,8.252
2184,2447,वह समुद्री व्यापार से जुड़ा हुआ था,27143_2.wav,5.564
2185,2447,ई. में ये बर्लिन में गणित के प्रोफेसर नियुक्त हुए,27142_2.wav,6.0760000000000005
2186,2447,काजू की उत्पत्ति ब्राजील से हुई है,27141_2.wav,4.924
2187,2447,स्कूली बच्चों का एक कॉलम है,27140_2.wav,4.924
2188,2447,आईएसआईएस नाम से इस संगठन का गठन अप्रैल में हुआ,27139_2.wav,7.996
2189,2447,ये सीजन में तेज मैच में रेड पॉइंट लिए,27138_2.wav,5.564
2190,2447,स्वामी ने उन्हे अपने यहाँ नौकर रख लिया,27136_2.wav,5.564
2191,2447,कोलॉइड के अणु बड़े जटिल होते हैं,27134_2.wav,5.82
2192,2447,कभी दिमाग में अचानक आग लग उठती है,27133_2.wav,5.308
2193,2447,भीमनगर के निकट यह भारतीय सीमा में दाख़िल होती है,27131_2.wav,7.228
2194,2447,श्री राम मंदिर काफी विशाल मंदिर है,27130_2.wav,5.564
2195,2447,जनता के लिये इसका उद्घाटन सितंबर को हुआ था,27129_2.wav,7.8679999999999986
2196,2447,उसके पिता उस समय गुजरात के सूबेदार थे,27128_2.wav,6.204
2197,2447,हिन्दी एवं संस्कृत के विद्वान एवं समालोचक थे,27127_2.wav,6.716
2198,2447,यह हिन्दी पुस्तकों के एक प्रमुख प्रकाशक हैं,27126_2.wav,6.204
2199,2447,यह इलाहाबाद शहर में स्थित है,27125_2.wav,5.436
2200,2447,पत्रिका का प्रकाशन करना,26376_2.wav,5.052
2201,2447,". एकड़ में फैला है, और वर्ष पुराना है",26375_2.wav,5.82
2202,2447,नेतृत्व ने भारत वापिस आने का निर्णय लिया,26374_2.wav,7.1
2203,2447,एक किलोग्राम डैविल प्रति दिन किलोजूल उपयोग करता है,26373_1.wav,7.356
2204,2447,इसके लिए ښ‎ अक्षर लिपि में जोड़ा गया,26372_1.wav,6.0760000000000005
2205,2447,निजी वाहन अल्मोड़ा में स्थानीय परिवहन के प्रमुख साधन हैं,26371_1.wav,7.74
2206,2447,वर्तमान में थाईलैंड के सूरिन पिट्स्वान इसके सेक्रेट्री जनरल है,26370_2.wav,7.74
2207,2447,यह किसी मेज पोश की पुरानी किनारी जैसा होता है,26369_2.wav,6.972
2208,2447,"यह अप्रैल, से आरंभ हुई है",26368_2.wav,5.052
2209,2447,"पंजाबी भाषा आन्दोलन, पंजाबी राष्ट्रवाद पर आधारित है",26367_1.wav,7.356
2210,2447,कांचीपुरम् उनका प्रमुख केन्द्र था,26366_1.wav,5.052
2211,2447,उदन्त मार्तण्ड हिंदी का प्रथम समाचार पत्र था,26364_2.wav,6.46
2212,2447,मीरजापुर भारत में उत्तर प्रदेश प्रान्त का एक मंडल है,26362_2.wav,7.484
2214,2447,द्वारका सैक्टर दिल्ली शहर का एक क्षेत्र है,26358_2.wav,5.82
2215,2447,लोगो के घरों कि दीवारों मे दरारें आ गयी थी,25857_2.wav,7.1
2218,2447,यह विश्व की एक प्रमुख वायुयान सेवा हैं,25854_2.wav,5.948
2219,2447,यह खूबसूरत झील पिकनिक स्थल के लिए लोकप्रिय है,25853_2.wav,6.46
2220,2447,निकटवर्ती दुर्गों के लिये यहाँ बहुत से पर्यटक आते हैं,25852_2.wav,6.972
2221,2447,"दोदोमा, समुद्र तल से मी की ऊँचाई पर स्थित है",25850_2.wav,6.972
2229,2447,में के कोड का एक दूसरा संस्करण तैयार किया गया,25821_2.wav,6.972
2235,2447,स्वयं कश्यप जी इस बारे उतने निश्चित नहीं थे,25771_2.wav,7.612
2236,2447,दूसरी बौद्ध लहर तिब्बत से सीधे आ गई,25768_2.wav,6.0760000000000005
2237,2447,इसके अलावा कई महत्वपूर्ण लेख हैं,25764_2.wav,5.692
2238,2447,औरंगज़ेब पवित्र जीवन व्यतीत करता था,25759_2.wav,5.948
2240,2447,रायबहादुर ज्ञानेन्द्रनाथ चक्रवर्ती ने इस प्रस्ताव का समर्थन किया,25751_2.wav,8.508
2241,2447,लेनिन और ट्रॉट्स्की विश्वक्रांति के समर्थक थे,25748_2.wav,7.228
2242,2447,बारीसाल उपक्षेत्र का एक जिला,25747_2.wav,5.692
2243,2447,संग्रहीत ऊर्जा का रासायनिक स्वरूप एटीपी है,25746_2.wav,7.1
2244,2447,विंडोज़ का उपयोग लगभग सभी व्यक्तिगत कम्प्यूटरों में होता है,25745_1.wav,8.124
2245,2447,इसका जन्म अहमदाबाद में हुआ था,25744_1.wav,5.948
2246,2447,इसमै पुरुष % और महिला % है,25742_1.wav,5.948
2247,2447,वैराग्‍य संदीपनी को चार भागों में विभाजित किया गया है,25741_1.wav,6.8439999999999985
2248,2447,राँची से कोडरमा की दुरी सड़क मार्ग से किलोमीटर है,25740_1.wav,7.8679999999999986
2249,2447,फ़िल्म ने $ करोड़ से ज्यादा का व्यवसाय भी किया,25739_1.wav,7.228
2250,2447,करीब % जनसंख्या की आय वर्ष से कम है,25737_2.wav,6.332000000000002
2251,2447,उन्होने कई भोजपुरी फ़िल्मों के लिये भी संगीत दिया है,25736_1.wav,7.228
